source_id,jsd,jaccard,dom_eq,dom_A,dom_Ap,nucleo_A,nucleo_Ap,tci1,tci2,h1,h2,hn1,hn2
S71119591,0.012627574896327525,1.0,True,3312,3312,3312,3312,0.38805921365600693,0.350043051298256,1.6983244470257313,1.7788505251046418,0.4900328515089027,0.523007142924273
S71654957,0.0894717064320118,1.0,True,3320,3320,3312|3320,3312|3320,0.29952220636801247,0.2768638537067565,1.6437894125254195,1.6014810344983246,0.6615095229696695,0.7288654291496511
S71657983,0.018566215497910016,1.0,True,2604,2604,2604,2604,0.3995628188899312,0.3772798168355415,1.4603505789029607,1.4695241447025347,0.5392627427322358,0.5729252082219994
S71826845,0.01284735156251231,1.0,True,3312,3312,1211|3312|3320,1211|3312|3320,0.1716778419960879,0.1490276540323495,2.3176560958903876,2.4108741753525633,0.6749169283051744,0.7088310100292903
S74141806,0.005882666995206909,1.0,True,2604,2604,1703|2604|2610,1703|2604|2610,0.15125797015566309,0.13912060125969603,2.4781045942965827,2.570372657612049,0.6812497314106183,0.6921563959019068
S74899632,0.025966936758451464,1.0,True,3312,3312,3312,3312,0.3047827110249942,0.3023224389315299,1.8638201290101215,1.8390755434927883,0.622158443684614,0.6362764715191548
S75771055,0.016518337207682643,1.0,True,3106,3106,3106,3106,0.4316885799999999,0.4816625376909128,1.3328026489391085,1.201053454997924,0.505029820300802,0.5008781945661376
S75796200,0.04391184942159264,0.5,True,3312,3312,2002|3312,3312,0.30481666456098244,0.36797253053740475,1.6638766456306,1.477631510003327,0.5872754514308773,0.5112254179645255
S76279167,0.020297705472071187,1.0,True,2604,2604,2604,2604,0.39927347341842834,0.44012369187180106,1.6914102546585843,1.5762923335335004,0.5191406193524619,0.4897027469514277
S76733833,0.04850732174247853,1.0,True,3312,3312,3312,3312,0.7610727604529085,0.6163918200000004,0.6338723888614164,1.0323815621485795,0.28848775650866076,0.38122689222245115
S77333429,0.013515772781375515,1.0,True,2604,2604,2604,2604,0.5347564280151124,0.45257998990084,1.0827155719893524,1.2860340295751322,0.399813700480395,0.4539135862370183
S77333486,0.04103323880139305,1.0,True,3312,3312,1211|3305|3312|3315|3320,1211|3305|3312|3315|3320,0.11680018098093571,0.1109201383634686,2.9602282717399397,2.9814949308251903,0.7776440069732973,0.7926977664349574
S7748972,0.021374273164311446,1.0,True,2604,2604,2604|2610,2604|2610,0.2584430160187735,0.2159857256508313,1.7055224924023653,1.9312128881745416,0.6863527418818215,0.7131377724787059
S77852275,0.017673436084921362,1.0,True,2604,2604,2604,2604,0.40007543382345334,0.42583677309625156,1.5533452687882265,1.4618111963481717,0.5185193892328079,0.4964651013966691
S78376336,0.019775385916522274,1.0,True,3106,3106,3106,3106,0.6781744830797887,0.5928257866016095,0.865167072046342,1.166430048153127,0.29383087174428985,0.34294688524754063
S79135273,0.02249271039056986,1.0,True,3312,3312,3312|3318,3312|3318,0.24397151094913339,0.24469334398398943,2.2590960646751874,2.3231448361092184,0.6354078491344114,0.6297697891749717
S79386155,0.012783742016276328,1.0,True,3318,3318,3312|3318,3312|3318,0.27144622598540336,0.29873892920827366,1.8394981033749518,1.7666785059391015,0.5581277769991835,0.5360333589814215
S79562878,0.035386402175054794,0.6666666666666666,True,3312,3312,3203|3312,3203|3207|3312,0.21257586184170219,0.15918014376004305,2.1204332632342564,2.3940201479569705,0.7078180122947628,0.7532975448986853
S79712050,0.034280721802290144,1.0,True,3312,3312,3312|3320,3312|3320,0.296574898177733,0.24188645999999994,1.6546481590906907,1.9378606830862337,0.6110108883569545,0.6581425856666369
S79731123,0.011228661731779383,1.0,True,3312,3312,1208|3312|3320,1208|3312|3320,0.13655714037531538,0.14737187269554547,2.626232221085296,2.5428023481484514,0.6245955314245293,0.637456133808952
S80347152,0.025902414194699207,1.0,True,3312,3312,3312,3312,0.40430322511791805,0.36702015338054617,1.859434240485479,1.998119718230782,0.5111725630233163,0.5416603451225347
S80367638,0.04045430081252213,1.0,True,3312,3312,3312|3320,3312|3320,0.2635201693359422,0.2207538809305992,1.9503825768351262,2.1533105386578364,0.5986263924578242,0.6270584048319655
S80823180,0.020186031480321803,1.0,True,3312,3312,3312|3320,3312|3320,0.24682894198802627,0.27311393248121113,2.2026489784191416,2.114087804135584,0.6012315858656617,0.5770580676236206
S8095556,0.022557699367853908,1.0,True,1312,1312,1311|1312,1311|1312,0.16862979504733058,0.1649539904150295,2.3624565213452344,2.4135520748648704,0.743365797893544,0.7407859302814056
S81071032,0.01579329394554775,1.0,True,3312,3312,3312,3312,0.49854158016477046,0.44426755821892294,1.3429520128195178,1.4644707682920723,0.42257056818716193,0.47377892422699436
S81124448,0.029723602460443144,1.0,True,3312,3312,3312|3313,3312|3313,0.16105803238025201,0.15098391191568108,2.4760594262790754,2.5285214110937733,0.680687499224849,0.6901812103434969
S81556534,0.013974386614621198,1.0,True,2604,2604,2604,2604,0.48806724572651194,0.4375396668213373,1.1939144205122298,1.354057123284632,0.4213994060902391,0.45199537196234313
S81862269,0.0,1.0,True,3312,3312,3312,3312,0.549521500204744,0.549521500204744,0.9487387067621379,0.9487387067621379,0.5894845022802238,0.5894845022802238
S81929299,0.011675810887620021,1.0,True,2716,2716,2716,2716,0.7938545329680483,0.7642107202138498,0.5764659802904224,0.67176102908288,0.23198697638786694,0.24806077406152402
S83616544,0.05974653341479243,0.5,True,3312,3312,1407|3312|3320,3304|3312|3320,0.16124999999999998,0.15523172110229028,2.3771959617164304,2.4367874272124883,0.7935275066807759,0.788338388741636
S83938913,0.035862803944150354,0.5,True,3312,3312,1211|3312|3320,1208|3312|3320,0.11674594423346732,0.11792709805437812,2.871008283630364,2.861846397325122,0.7456878490464091,0.7474835329183521
S84394799,0.03989986917956605,1.0,True,3312,3312,2002|3312|3320|3600,2002|3312|3320|3600,0.11351049695100925,0.10701521504960526,2.739579685253551,2.871409578850913,0.7477913434724833,0.7587911433174587
S84445930,0.02627160980456074,1.0,True,3312,3312,3312|3314,3312|3314,0.18480273019478338,0.16882643184229715,2.535557428084236,2.6321133987822476,0.6700397372683581,0.6998067951236591
S84833568,0.042946253937310004,1.0,False,1311,1312,1311|1312,1311|1312,0.17169209141176253,0.1623883024036106,2.2556488486163,2.2878673590079814,0.669869522163534,0.6662422492488579
S84895730,0.05453879787530251,1.0,True,3312,3312,3312|3314|3320,3312|3314|3320,0.14580279305066796,0.12711363059580794,2.352121515267465,2.5805798093816423,0.7988352049100171,0.8017021934939992
S8523651,0.05575304275726202,0.5,False,3600,2002,2002|3312|3600,2002|3317|3600,0.1450550899990413,0.1072118009448947,2.411631319314457,2.659365666863305,0.7588390405112874,0.8162329249084304
S85534916,0.03920213501382709,1.0,True,3320,3320,3320,3320,0.35875,0.3233529,1.3617692562335928,1.5011927241772192,0.6548725842677522,0.6832222521364535
S85937267,0.026236796327052905,1.0,True,3312,3312,3312,3312,0.392395302425158,0.3475015254897431,1.513420660367471,1.6102330268746012,0.5139928764276565,0.5468726091007164
S87350844,0.01336404701610818,1.0,True,2604,2604,2604,2604,0.3930680554571494,0.36232939850848933,1.6090698296897734,1.6557809325728208,0.5205589550999443,0.5356707187162276
S87435064,0.02151825143483327,1.0,True,3320,3320,3312|3320,3312|3320,0.2792998351801705,0.2903271376108093,1.7288008012167477,1.7377141859884149,0.5678397307229172,0.546785636352221
S8759915,0.023875550304152126,0.5,True,3312,3312,3312,3312|3320,0.3350510470167649,0.2988413399999999,1.5645023373332676,1.6837032958146874,0.5928262034236871,0.6379942098719584
S88000251,0.03976443650841387,1.0,True,3312,3312,2306|3312,2306|3312,0.2762947068309442,0.27797795316099866,1.882201925673126,1.9056021285393314,0.6182256705851589,0.5996129172962117
S88457980,0.02137870476430609,1.0,True,3312,3312,3312|3320,3312|3320,0.23632147913879636,0.23508403926599603,2.0083598040084976,1.9824749889065723,0.682085727779985,0.6732946421826692
S88529193,0.012704270354884676,1.0,True,3312,3312,3312,3312,0.6833248005211301,0.5897731639181878,0.8855339433942391,1.1086947359054637,0.3193888571684292,0.3998770993376279
S88603889,0.009360527768494059,0.6666666666666666,True,3312,3312,3312|3315,3312|3315|3318,0.1539819734779847,0.1406034394093361,2.6228296456396594,2.698354510637804,0.633054394522192,0.6512833129585286
S8922989,0.031357174182344974,0.5,True,3203,3203,3203,3203|3312,0.34187613412228796,0.2608565325486711,1.7877137548401003,2.032385548490645,0.5256130574716747,0.5975500156058052
S89393028,0.016362993202313002,1.0,True,3312,3312,3312,3312,0.291908525548417,0.28305783999999984,1.9844676830246986,2.0330905198455875,0.6624315866085132,0.6677863479192666
S89717723,0.014153536040548337,1.0,True,3312,3312,3312|3317|3320,3312|3317|3320,0.17458665316500693,0.16760904033939003,2.3628424828866637,2.385785974762327,0.7760962618010812,0.7718386307409816
S90873577,0.03576354192458754,1.0,True,3312,3312,2002|3312,2002|3312,0.23325325842825717,0.22582496465454593,2.104607449771588,2.1074457488731793,0.6538330660387506,0.6631246232359909
S90911399,0.029612595966989536,0.3333333333333333,True,3312,3312,3312|3318,3304|3312,0.22007584791809187,0.20368693057701534,2.2968055014839424,2.281326210419154,0.682091986403573,0.7002021529431158
S9300723,0.017167432265177886,1.0,True,3312,3312,3312,3312,0.4714175,0.5035424768490404,1.1989722070954294,1.1329056666617763,0.5000102467762136,0.4559147792366486
S93028289,0.017105495559042054,1.0,True,3312,3312,3312,3312,0.42562276535316296,0.45030233087131305,1.4962850879051293,1.4218286905537205,0.5281229848236378,0.4919189674025313
S939935174,0.0052052751026508415,1.0,True,2604,2604,2604|2610,2604|2610,0.19741086775646266,0.18488940700415588,2.1534488510531746,2.204788036980442,0.6106717778913356,0.6201328249298911
S9536269,0.04283418559935915,1.0,True,3312,3312,2613|3312,2613|3312,0.2227193188187547,0.18738401172768254,2.2070376698244845,2.263926779796035,0.669644087239112,0.7123626284039913
S95454600,0.028298996625304478,1.0,True,3312,3312,3312|3317,3312|3317,0.19854703324482076,0.1821235421319111,2.0302982314178997,2.0091053009147664,0.7497269550584931,0.8085234514085964
S959143335,0.01469717985962902,1.0,True,3106,3106,3106,3106,0.5772484375350485,0.4874645180289607,0.9801715559367048,1.3047967441566646,0.3084188022798191,0.35869851238240075
S96120751,0.017022734061858256,1.0,True,1311,1311,1110|1311|1312,1110|1311|1312,0.1034447868260095,0.10383643679875806,3.065011047873008,3.1345859884821983,0.714378282772584,0.7055665204201766
S961333017,0.036921030886169805,0.5,False,3320,2002,2002|3312|3320,2002|3312|3318,0.1357327581291743,0.1338145199999999,2.317139805304676,2.277546818700406,0.8556487632177465,0.8410282858764643
S96629499,0.007195805294095947,1.0,True,3312,3312,3312,3312,0.34833267004630203,0.3478784023481648,1.9400183536670954,1.9635644150461748,0.5190449001102736,0.5158230918351391
S96897161,0.04501886251428526,0.3333333333333333,True,3312,3312,2002|3312,3312|3320,0.17903490680132422,0.2020413368324764,2.392312231234072,2.3600913781139123,0.7033735366645953,0.6939001514109547
S97631563,0.028341560545947116,1.0,True,3320,3320,3312|3320,3312|3320,0.21429596707019477,0.22712634054634157,2.1803291642273774,2.1727758724849453,0.6291100145472831,0.616152505484801
S97696616,0.04284880715536554,1.0,True,1311,1311,1311|1312,1311|1312,0.20687415587485092,0.21913269109164274,2.086748557738792,2.0034709994106255,0.7526354489579881,0.7398204799139941
S97779488,0.017189283916377432,0.5,True,3106,3106,3106|3107|3108,2208|3106|3108,0.16954785639044023,0.15204888089815322,2.584936864255385,2.725276783290728,0.6393529770004306,0.6393341423476341
S97803974,0.0276351884958542,1.0,True,3312,3312,1212|3312,1212|3312,0.2434692296255446,0.25414400000000004,2.0189247223660582,1.867724186340625,0.6631334679457093,0.6461882217186133
S97919111,0.032465708040569294,1.0,True,3312,3312,3312|3320,3312|3320,0.16313659906415548,0.17831724386921954,2.6638417685214018,2.659465427570773,0.712701239160043,0.6946237978854669
S99462834,0.022769814657379137,1.0,True,1311,1311,1110|1311,1110|1311,0.25989784014423023,0.21830845183211345,1.9764962883969543,2.1859125987249906,0.6066414132704628,0.6251702764252541
S995559440,0.013583380517219587,1.0,True,2604,2604,2604|2608|2610,2604|2608|2610,0.16919060541383424,0.16353642554143505,2.3368801107932535,2.325854870143617,0.7172531825015694,0.7225674417679193
