source_id,config,subfield_id,d,p_doc
S109658313,W+1_2022_2025,3318,1,0.0116
S109658313,W+1_2022_2025,3320,9,0.1047
S109658313,W+1_2022_2025,3321,1,0.0116
S110151151,W0_2021_2024,1100,1,0.0071
S110151151,W0_2021_2024,1202,1,0.0071
S110151151,W0_2021_2024,1208,5,0.0355
S110151151,W0_2021_2024,1210,1,0.0071
S110151151,W0_2021_2024,1211,3,0.0213
S110151151,W0_2021_2024,1212,2,0.0142
S110151151,W0_2021_2024,1213,1,0.0071
S110151151,W0_2021_2024,2002,3,0.0213
S110151151,W0_2021_2024,2725,3,0.0213
S110151151,W0_2021_2024,2737,1,0.0071
S110151151,W0_2021_2024,3202,1,0.0071
S110151151,W0_2021_2024,3203,3,0.0213
S110151151,W0_2021_2024,3205,1,0.0071
S110151151,W0_2021_2024,3207,3,0.0213
S110151151,W0_2021_2024,3303,1,0.0071
S110151151,W0_2021_2024,3304,26,0.1844
S110151151,W0_2021_2024,3306,1,0.0071
S110151151,W0_2021_2024,3311,5,0.0355
S110151151,W0_2021_2024,3312,38,0.2695
S110151151,W0_2021_2024,3314,9,0.0638
S110151151,W0_2021_2024,3315,4,0.0284
S110151151,W0_2021_2024,3316,5,0.0355
S110151151,W0_2021_2024,3317,2,0.0142
S110151151,W0_2021_2024,3318,12,0.0851
S110151151,W0_2021_2024,3320,2,0.0142
S110151151,W0_2021_2024,3322,2,0.0142
S110151151,W0_2021_2024,3600,4,0.0284
S110151151,W0_2021_2024,3611,1,0.0071
S110151151,W+1_2022_2025,1100,1,0.0073
S110151151,W+1_2022_2025,1202,1,0.0073
S110151151,W+1_2022_2025,1208,3,0.0219
S110151151,W+1_2022_2025,1210,3,0.0219
S110151151,W+1_2022_2025,1211,2,0.0146
S110151151,W+1_2022_2025,1212,2,0.0146
S110151151,W+1_2022_2025,2002,3,0.0219
S110151151,W+1_2022_2025,2725,3,0.0219
S110151151,W+1_2022_2025,3202,1,0.0073
S110151151,W+1_2022_2025,3203,3,0.0219
S110151151,W+1_2022_2025,3205,2,0.0146
S110151151,W+1_2022_2025,3207,3,0.0219
S110151151,W+1_2022_2025,3304,20,0.146
S110151151,W+1_2022_2025,3306,1,0.0073
S110151151,W+1_2022_2025,3308,1,0.0073
S110151151,W+1_2022_2025,3311,5,0.0365
S110151151,W+1_2022_2025,3312,46,0.3358
S110151151,W+1_2022_2025,3314,9,0.0657
S110151151,W+1_2022_2025,3315,5,0.0365
S110151151,W+1_2022_2025,3316,5,0.0365
S110151151,W+1_2022_2025,3317,2,0.0146
S110151151,W+1_2022_2025,3318,8,0.0584
S110151151,W+1_2022_2025,3320,2,0.0146
S110151151,W+1_2022_2025,3322,1,0.0073
S110151151,W+1_2022_2025,3600,4,0.0292
S110151151,W+1_2022_2025,3611,1,0.0073
S110891900,W0_2021_2024,1105,1,0.0057
S110891900,W0_2021_2024,1202,6,0.0345
S110891900,W0_2021_2024,1207,2,0.0115
S110891900,W0_2021_2024,1211,16,0.092
S110891900,W0_2021_2024,2105,1,0.0057
S110891900,W0_2021_2024,2306,2,0.0115
S110891900,W0_2021_2024,2309,1,0.0057
S110891900,W0_2021_2024,2735,1,0.0057
S110891900,W0_2021_2024,2743,2,0.0115
S110891900,W0_2021_2024,3203,1,0.0057
S110891900,W0_2021_2024,3205,1,0.0057
S110891900,W0_2021_2024,3304,2,0.0115
S110891900,W0_2021_2024,3308,4,0.023
S110891900,W0_2021_2024,3310,1,0.0057
S110891900,W0_2021_2024,3312,74,0.4253
S110891900,W0_2021_2024,3314,1,0.0057
S110891900,W0_2021_2024,3316,1,0.0057
S110891900,W0_2021_2024,3317,3,0.0172
S110891900,W0_2021_2024,3318,1,0.0057
S110891900,W0_2021_2024,3320,43,0.2471
S110891900,W0_2021_2024,3322,9,0.0517
S110891900,W0_2021_2024,3600,1,0.0057
S110891900,W+1_2022_2025,1105,1,0.0062
S110891900,W+1_2022_2025,1202,7,0.0432
S110891900,W+1_2022_2025,1207,2,0.0123
S110891900,W+1_2022_2025,1211,3,0.0185
S110891900,W+1_2022_2025,2105,1,0.0062
S110891900,W+1_2022_2025,2306,2,0.0123
S110891900,W+1_2022_2025,2309,1,0.0062
S110891900,W+1_2022_2025,2735,1,0.0062
S110891900,W+1_2022_2025,2743,2,0.0123
S110891900,W+1_2022_2025,3203,2,0.0123
S110891900,W+1_2022_2025,3205,1,0.0062
S110891900,W+1_2022_2025,3304,2,0.0123
S110891900,W+1_2022_2025,3305,1,0.0062
S110891900,W+1_2022_2025,3308,4,0.0247
S110891900,W+1_2022_2025,3310,1,0.0062
S110891900,W+1_2022_2025,3312,78,0.4815
S110891900,W+1_2022_2025,3314,1,0.0062
S110891900,W+1_2022_2025,3316,1,0.0062
S110891900,W+1_2022_2025,3317,3,0.0185
S110891900,W+1_2022_2025,3318,1,0.0062
S110891900,W+1_2022_2025,3320,33,0.2037
S110891900,W+1_2022_2025,3322,7,0.0432
S110891900,W+1_2022_2025,3600,6,0.037
S111364325,W0_2021_2024,1100,1,0.0047
S111364325,W0_2021_2024,1105,4,0.0187
S111364325,W0_2021_2024,1202,9,0.0421
S111364325,W0_2021_2024,1204,1,0.0047
S111364325,W0_2021_2024,1207,3,0.014
S111364325,W0_2021_2024,1210,1,0.0047
S111364325,W0_2021_2024,1406,1,0.0047
S111364325,W0_2021_2024,1408,1,0.0047
S111364325,W0_2021_2024,1705,1,0.0047
S111364325,W0_2021_2024,1804,1,0.0047
S111364325,W0_2021_2024,2002,1,0.0047
S111364325,W0_2021_2024,2308,3,0.014
S111364325,W0_2021_2024,2734,2,0.0093
S111364325,W0_2021_2024,2739,1,0.0047
S111364325,W0_2021_2024,2743,6,0.028
S111364325,W0_2021_2024,3203,3,0.014
S111364325,W0_2021_2024,3207,1,0.0047
S111364325,W0_2021_2024,3300,1,0.0047
S111364325,W0_2021_2024,3304,1,0.0047
S111364325,W0_2021_2024,3310,1,0.0047
S111364325,W0_2021_2024,3311,1,0.0047
S111364325,W0_2021_2024,3312,105,0.4907
S111364325,W0_2021_2024,3314,4,0.0187
S111364325,W0_2021_2024,3317,1,0.0047
S111364325,W0_2021_2024,3318,5,0.0234
S111364325,W0_2021_2024,3320,30,0.1402
S111364325,W0_2021_2024,3321,2,0.0093
S111364325,W0_2021_2024,3322,9,0.0421
S111364325,W0_2021_2024,3600,11,0.0514
S111364325,W+1_2022_2025,1110,1,0.005
S111364325,W+1_2022_2025,1202,11,0.0553
S111364325,W+1_2022_2025,1207,4,0.0201
S111364325,W+1_2022_2025,1208,3,0.0151
S111364325,W+1_2022_2025,1210,1,0.005
S111364325,W+1_2022_2025,1211,2,0.0101
S111364325,W+1_2022_2025,1406,1,0.005
S111364325,W+1_2022_2025,1705,2,0.0101
S111364325,W+1_2022_2025,1804,1,0.005
S111364325,W+1_2022_2025,2002,1,0.005
S111364325,W+1_2022_2025,2003,1,0.005
S111364325,W+1_2022_2025,2734,1,0.005
S111364325,W+1_2022_2025,2739,4,0.0201
S111364325,W+1_2022_2025,2743,6,0.0302
S111364325,W+1_2022_2025,3203,2,0.0101
S111364325,W+1_2022_2025,3207,1,0.005
S111364325,W+1_2022_2025,3300,1,0.005
S111364325,W+1_2022_2025,3304,2,0.0101
S111364325,W+1_2022_2025,3310,1,0.005
S111364325,W+1_2022_2025,3311,1,0.005
S111364325,W+1_2022_2025,3312,99,0.4975
S111364325,W+1_2022_2025,3314,2,0.0101
S111364325,W+1_2022_2025,3316,2,0.0101
S111364325,W+1_2022_2025,3318,4,0.0201
S111364325,W+1_2022_2025,3320,19,0.0955
S111364325,W+1_2022_2025,3321,1,0.005
S111364325,W+1_2022_2025,3322,6,0.0302
S111364325,W+1_2022_2025,3600,15,0.0754
S112282628,W0_2021_2024,1207,1,0.013
S112282628,W0_2021_2024,1702,1,0.013
S112282628,W0_2021_2024,2202,1,0.013
S112282628,W0_2021_2024,2204,1,0.013
S112282628,W0_2021_2024,3103,9,0.1169
S112282628,W0_2021_2024,3105,1,0.013
S112282628,W0_2021_2024,3106,57,0.7403
S112282628,W0_2021_2024,3107,4,0.0519
S112282628,W0_2021_2024,3311,1,0.013
S112282628,W0_2021_2024,3320,1,0.013
S112282628,W+1_2022_2025,1207,1,0.013
S112282628,W+1_2022_2025,1702,1,0.013
S112282628,W+1_2022_2025,2202,1,0.013
S112282628,W+1_2022_2025,2204,2,0.026
S112282628,W+1_2022_2025,3103,11,0.1429
S112282628,W+1_2022_2025,3105,1,0.013
S112282628,W+1_2022_2025,3106,53,0.6883
S112282628,W+1_2022_2025,3107,4,0.0519
S112282628,W+1_2022_2025,3312,1,0.013
S112282628,W+1_2022_2025,3320,2,0.026
S112424246,W0_2021_2024,2002,1,0.0303
S112424246,W0_2021_2024,2213,1,0.0303
S112424246,W0_2021_2024,2735,1,0.0303
S112424246,W0_2021_2024,3203,1,0.0303
S112424246,W0_2021_2024,3304,1,0.0303
S112424246,W0_2021_2024,3312,12,0.3636
S112424246,W0_2021_2024,3318,2,0.0606
S112424246,W0_2021_2024,3320,13,0.3939
S112424246,W0_2021_2024,3600,1,0.0303
S112424246,W+1_2022_2025,2213,1,0.0625
S112424246,W+1_2022_2025,2735,1,0.0625
S112424246,W+1_2022_2025,3203,1,0.0625
S112424246,W+1_2022_2025,3312,4,0.25
S112424246,W+1_2022_2025,3318,1,0.0625
S112424246,W+1_2022_2025,3320,7,0.4375
S112424246,W+1_2022_2025,3600,1,0.0625
S112444171,W0_2021_2024,1106,2,0.022
S112444171,W0_2021_2024,1200,8,0.0879
S112444171,W0_2021_2024,1202,8,0.0879
S112444171,W0_2021_2024,1203,1,0.011
S112444171,W0_2021_2024,1205,1,0.011
S112444171,W0_2021_2024,1208,4,0.044
S112444171,W0_2021_2024,1210,1,0.011
S112444171,W0_2021_2024,1211,1,0.011
S112444171,W0_2021_2024,1213,1,0.011
S112444171,W0_2021_2024,1702,1,0.011
S112444171,W0_2021_2024,2002,3,0.033
S112444171,W0_2021_2024,2216,1,0.011
S112444171,W0_2021_2024,3205,1,0.011
S112444171,W0_2021_2024,3304,1,0.011
S112444171,W0_2021_2024,3312,49,0.5385
S112444171,W0_2021_2024,3314,4,0.044
S112444171,W0_2021_2024,3315,1,0.011
S112444171,W0_2021_2024,3316,1,0.011
S112444171,W0_2021_2024,3320,2,0.022
S112444171,W+1_2022_2025,1106,1,0.0109
S112444171,W+1_2022_2025,1200,5,0.0543
S112444171,W+1_2022_2025,1202,9,0.0978
S112444171,W+1_2022_2025,1203,5,0.0543
S112444171,W+1_2022_2025,1205,1,0.0109
S112444171,W+1_2022_2025,1208,5,0.0543
S112444171,W+1_2022_2025,1211,2,0.0217
S112444171,W+1_2022_2025,1213,1,0.0109
S112444171,W+1_2022_2025,1702,5,0.0543
S112444171,W+1_2022_2025,2002,4,0.0435
S112444171,W+1_2022_2025,3207,1,0.0109
S112444171,W+1_2022_2025,3304,1,0.0109
S112444171,W+1_2022_2025,3312,44,0.4783
S112444171,W+1_2022_2025,3314,5,0.0543
S112444171,W+1_2022_2025,3316,1,0.0109
S112444171,W+1_2022_2025,3320,2,0.0217
S112540174,W0_2021_2024,1306,7,0.0142
S112540174,W0_2021_2024,1307,7,0.0142
S112540174,W0_2021_2024,1308,3,0.0061
S112540174,W0_2021_2024,1309,3,0.0061
S112540174,W0_2021_2024,1311,172,0.3489
S112540174,W0_2021_2024,1312,84,0.1704
S112540174,W0_2021_2024,2307,3,0.0061
S112540174,W0_2021_2024,2403,4,0.0081
S112540174,W0_2021_2024,2703,1,0.002
S112540174,W0_2021_2024,2705,13,0.0264
S112540174,W0_2021_2024,2712,3,0.0061
S112540174,W0_2021_2024,2713,4,0.0081
S112540174,W0_2021_2024,2715,1,0.002
S112540174,W0_2021_2024,2716,16,0.0325
S112540174,W0_2021_2024,2720,4,0.0081
S112540174,W0_2021_2024,2723,1,0.002
S112540174,W0_2021_2024,2725,1,0.002
S112540174,W0_2021_2024,2727,2,0.0041
S112540174,W0_2021_2024,2728,23,0.0467
S112540174,W0_2021_2024,2730,12,0.0243
S112540174,W0_2021_2024,2732,1,0.002
S112540174,W0_2021_2024,2734,24,0.0487
S112540174,W0_2021_2024,2735,13,0.0264
S112540174,W0_2021_2024,2737,16,0.0325
S112540174,W0_2021_2024,2739,4,0.0081
S112540174,W0_2021_2024,2740,15,0.0304
S112540174,W0_2021_2024,2743,8,0.0162
S112540174,W0_2021_2024,2745,6,0.0122
S112540174,W0_2021_2024,2746,12,0.0243
S112540174,W0_2021_2024,2804,13,0.0264
S112540174,W0_2021_2024,2805,4,0.0081
S112540174,W0_2021_2024,2808,4,0.0081
S112540174,W0_2021_2024,2809,5,0.0101
S112540174,W0_2021_2024,2916,1,0.002
S112540174,W0_2021_2024,3004,1,0.002
S112540174,W0_2021_2024,3204,1,0.002
S112540174,W0_2021_2024,3611,1,0.002
S112540174,W+1_2022_2025,1110,1,0.002
S112540174,W+1_2022_2025,1306,8,0.016
S112540174,W+1_2022_2025,1307,8,0.016
S112540174,W+1_2022_2025,1308,2,0.004
S112540174,W+1_2022_2025,1309,4,0.008
S112540174,W+1_2022_2025,1311,178,0.3567
S112540174,W+1_2022_2025,1312,89,0.1784
S112540174,W+1_2022_2025,2307,2,0.004
S112540174,W+1_2022_2025,2403,3,0.006
S112540174,W+1_2022_2025,2703,1,0.002
S112540174,W+1_2022_2025,2705,10,0.02
S112540174,W+1_2022_2025,2712,5,0.01
S112540174,W+1_2022_2025,2713,5,0.01
S112540174,W+1_2022_2025,2715,1,0.002
S112540174,W+1_2022_2025,2716,14,0.0281
S112540174,W+1_2022_2025,2720,4,0.008
S112540174,W+1_2022_2025,2723,1,0.002
S112540174,W+1_2022_2025,2725,1,0.002
S112540174,W+1_2022_2025,2727,2,0.004
S112540174,W+1_2022_2025,2728,22,0.0441
S112540174,W+1_2022_2025,2729,1,0.002
S112540174,W+1_2022_2025,2730,17,0.0341
S112540174,W+1_2022_2025,2732,1,0.002
S112540174,W+1_2022_2025,2734,21,0.0421
S112540174,W+1_2022_2025,2735,10,0.02
S112540174,W+1_2022_2025,2737,15,0.0301
S112540174,W+1_2022_2025,2738,1,0.002
S112540174,W+1_2022_2025,2739,3,0.006
S112540174,W+1_2022_2025,2740,15,0.0301
S112540174,W+1_2022_2025,2743,6,0.012
S112540174,W+1_2022_2025,2745,4,0.008
S112540174,W+1_2022_2025,2746,5,0.01
S112540174,W+1_2022_2025,2804,15,0.0301
S112540174,W+1_2022_2025,2805,5,0.01
S112540174,W+1_2022_2025,2806,2,0.004
S112540174,W+1_2022_2025,2808,6,0.012
S112540174,W+1_2022_2025,2809,6,0.012
S112540174,W+1_2022_2025,2916,1,0.002
S112540174,W+1_2022_2025,3004,2,0.004
S112540174,W+1_2022_2025,3204,1,0.002
S112540174,W+1_2022_2025,3320,1,0.002
S112879492,W0_2021_2024,1102,1,0.0104
S112879492,W0_2021_2024,1109,1,0.0104
S112879492,W0_2021_2024,1402,1,0.0104
S112879492,W0_2021_2024,1802,1,0.0104
S112879492,W0_2021_2024,2002,2,0.0208
S112879492,W0_2021_2024,2003,1,0.0104
S112879492,W0_2021_2024,2303,1,0.0104
S112879492,W0_2021_2024,3304,2,0.0208
S112879492,W0_2021_2024,3305,1,0.0104
S112879492,W0_2021_2024,3312,47,0.4896
S112879492,W0_2021_2024,3314,5,0.0521
S112879492,W0_2021_2024,3315,1,0.0104
S112879492,W0_2021_2024,3316,2,0.0208
S112879492,W0_2021_2024,3317,1,0.0104
S112879492,W0_2021_2024,3320,28,0.2917
S112879492,W0_2021_2024,3322,1,0.0104
S112879492,W+1_2022_2025,1109,1,0.0109
S112879492,W+1_2022_2025,1202,1,0.0109
S112879492,W+1_2022_2025,2002,2,0.0217
S112879492,W+1_2022_2025,2003,1,0.0109
S112879492,W+1_2022_2025,2303,1,0.0109
S112879492,W+1_2022_2025,3304,2,0.0217
S112879492,W+1_2022_2025,3305,1,0.0109
S112879492,W+1_2022_2025,3312,49,0.5326
S112879492,W+1_2022_2025,3314,2,0.0217
S112879492,W+1_2022_2025,3315,1,0.0109
S112879492,W+1_2022_2025,3316,2,0.0217
S112879492,W+1_2022_2025,3317,1,0.0109
S112879492,W+1_2022_2025,3320,27,0.2935
S112879492,W+1_2022_2025,3322,1,0.0109
S113036218,W0_2021_2024,1312,1,0.0023
S113036218,W0_2021_2024,1404,1,0.0023
S113036218,W0_2021_2024,1507,1,0.0023
S113036218,W0_2021_2024,1702,2,0.0046
S113036218,W0_2021_2024,1703,15,0.0345
S113036218,W0_2021_2024,1705,2,0.0046
S113036218,W0_2021_2024,1707,2,0.0046
S113036218,W0_2021_2024,1802,1,0.0023
S113036218,W0_2021_2024,1804,2,0.0046
S113036218,W0_2021_2024,2002,3,0.0069
S113036218,W0_2021_2024,2003,14,0.0322
S113036218,W0_2021_2024,2204,2,0.0046
S113036218,W0_2021_2024,2206,1,0.0023
S113036218,W0_2021_2024,2207,25,0.0575
S113036218,W0_2021_2024,2211,3,0.0069
S113036218,W0_2021_2024,2604,113,0.2598
S113036218,W0_2021_2024,2610,27,0.0621
S113036218,W0_2021_2024,2611,208,0.4782
S113036218,W0_2021_2024,2612,1,0.0023
S113036218,W0_2021_2024,2613,3,0.0069
S113036218,W0_2021_2024,2739,1,0.0023
S113036218,W0_2021_2024,2740,1,0.0023
S113036218,W0_2021_2024,3104,1,0.0023
S113036218,W0_2021_2024,3109,5,0.0115
S113036218,W+1_2022_2025,1404,1,0.0022
S113036218,W+1_2022_2025,1507,1,0.0022
S113036218,W+1_2022_2025,1702,4,0.0087
S113036218,W+1_2022_2025,1703,16,0.0346
S113036218,W+1_2022_2025,1705,4,0.0087
S113036218,W+1_2022_2025,1707,1,0.0022
S113036218,W+1_2022_2025,1804,1,0.0022
S113036218,W+1_2022_2025,2002,1,0.0022
S113036218,W+1_2022_2025,2003,17,0.0368
S113036218,W+1_2022_2025,2204,2,0.0043
S113036218,W+1_2022_2025,2206,1,0.0022
S113036218,W+1_2022_2025,2207,22,0.0476
S113036218,W+1_2022_2025,2211,3,0.0065
S113036218,W+1_2022_2025,2604,128,0.2771
S113036218,W+1_2022_2025,2610,34,0.0736
S113036218,W+1_2022_2025,2611,215,0.4654
S113036218,W+1_2022_2025,2612,1,0.0022
S113036218,W+1_2022_2025,2613,3,0.0065
S113036218,W+1_2022_2025,2739,1,0.0022
S113036218,W+1_2022_2025,3109,6,0.013
S113116626,W0_2021_2024,1209,2,0.0153
S113116626,W0_2021_2024,1402,1,0.0076
S113116626,W0_2021_2024,1407,1,0.0076
S113116626,W0_2021_2024,1408,1,0.0076
S113116626,W0_2021_2024,2713,1,0.0076
S113116626,W0_2021_2024,2739,2,0.0153
S113116626,W0_2021_2024,2743,2,0.0153
S113116626,W0_2021_2024,3203,3,0.0229
S113116626,W0_2021_2024,3207,9,0.0687
S113116626,W0_2021_2024,3304,3,0.0229
S113116626,W0_2021_2024,3305,1,0.0076
S113116626,W0_2021_2024,3306,2,0.0153
S113116626,W0_2021_2024,3311,1,0.0076
S113116626,W0_2021_2024,3312,41,0.313
S113116626,W0_2021_2024,3315,1,0.0076
S113116626,W0_2021_2024,3316,1,0.0076
S113116626,W0_2021_2024,3317,2,0.0153
S113116626,W0_2021_2024,3318,49,0.374
S113116626,W0_2021_2024,3320,6,0.0458
S113116626,W0_2021_2024,3321,1,0.0076
S113116626,W0_2021_2024,3600,1,0.0076
S113116626,W+1_2022_2025,1209,1,0.0087
S113116626,W+1_2022_2025,1402,1,0.0087
S113116626,W+1_2022_2025,1407,1,0.0087
S113116626,W+1_2022_2025,1408,1,0.0087
S113116626,W+1_2022_2025,2713,1,0.0087
S113116626,W+1_2022_2025,2739,2,0.0174
S113116626,W+1_2022_2025,2743,2,0.0174
S113116626,W+1_2022_2025,3203,2,0.0174
S113116626,W+1_2022_2025,3207,11,0.0957
S113116626,W+1_2022_2025,3304,1,0.0087
S113116626,W+1_2022_2025,3305,1,0.0087
S113116626,W+1_2022_2025,3306,2,0.0174
S113116626,W+1_2022_2025,3311,1,0.0087
S113116626,W+1_2022_2025,3312,37,0.3217
S113116626,W+1_2022_2025,3316,2,0.0174
S113116626,W+1_2022_2025,3317,2,0.0174
S113116626,W+1_2022_2025,3318,37,0.3217
S113116626,W+1_2022_2025,3320,6,0.0522
S113116626,W+1_2022_2025,3321,1,0.0087
S113116626,W+1_2022_2025,3600,2,0.0174
S113184965,W0_2021_2024,1208,2,0.0049
S113184965,W0_2021_2024,1210,1,0.0024
S113184965,W0_2021_2024,1404,2,0.0049
S113184965,W0_2021_2024,1406,2,0.0049
S113184965,W0_2021_2024,1407,2,0.0049
S113184965,W0_2021_2024,1408,2,0.0049
S113184965,W0_2021_2024,1702,2,0.0049
S113184965,W0_2021_2024,1710,27,0.066
S113184965,W0_2021_2024,1711,1,0.0024
S113184965,W0_2021_2024,1802,3,0.0073
S113184965,W0_2021_2024,2002,5,0.0122
S113184965,W0_2021_2024,2307,1,0.0024
S113184965,W0_2021_2024,2308,1,0.0024
S113184965,W0_2021_2024,2309,10,0.0244
S113184965,W0_2021_2024,2611,1,0.0024
S113184965,W0_2021_2024,2712,1,0.0024
S113184965,W0_2021_2024,2713,4,0.0098
S113184965,W0_2021_2024,2735,1,0.0024
S113184965,W0_2021_2024,2736,2,0.0049
S113184965,W0_2021_2024,2739,1,0.0024
S113184965,W0_2021_2024,2805,7,0.0171
S113184965,W0_2021_2024,3202,1,0.0024
S113184965,W0_2021_2024,3203,51,0.1247
S113184965,W0_2021_2024,3205,4,0.0098
S113184965,W0_2021_2024,3207,32,0.0782
S113184965,W0_2021_2024,3304,3,0.0073
S113184965,W0_2021_2024,3306,14,0.0342
S113184965,W0_2021_2024,3311,4,0.0098
S113184965,W0_2021_2024,3312,179,0.4377
S113184965,W0_2021_2024,3315,4,0.0098
S113184965,W0_2021_2024,3316,4,0.0098
S113184965,W0_2021_2024,3318,13,0.0318
S113184965,W0_2021_2024,3320,11,0.0269
S113184965,W0_2021_2024,3600,10,0.0244
S113184965,W0_2021_2024,3614,1,0.0024
S113184965,W+1_2022_2025,1208,1,0.0019
S113184965,W+1_2022_2025,1210,1,0.0019
S113184965,W+1_2022_2025,1213,1,0.0019
S113184965,W+1_2022_2025,1404,2,0.0037
S113184965,W+1_2022_2025,1406,2,0.0037
S113184965,W+1_2022_2025,1407,2,0.0037
S113184965,W+1_2022_2025,1408,3,0.0056
S113184965,W+1_2022_2025,1702,3,0.0056
S113184965,W+1_2022_2025,1709,1,0.0019
S113184965,W+1_2022_2025,1710,41,0.0765
S113184965,W+1_2022_2025,1711,1,0.0019
S113184965,W+1_2022_2025,1802,4,0.0075
S113184965,W+1_2022_2025,2000,1,0.0019
S113184965,W+1_2022_2025,2002,8,0.0149
S113184965,W+1_2022_2025,2303,1,0.0019
S113184965,W+1_2022_2025,2308,1,0.0019
S113184965,W+1_2022_2025,2309,9,0.0168
S113184965,W+1_2022_2025,2611,1,0.0019
S113184965,W+1_2022_2025,2613,1,0.0019
S113184965,W+1_2022_2025,2712,1,0.0019
S113184965,W+1_2022_2025,2713,3,0.0056
S113184965,W+1_2022_2025,2720,1,0.0019
S113184965,W+1_2022_2025,2735,1,0.0019
S113184965,W+1_2022_2025,2736,2,0.0037
S113184965,W+1_2022_2025,2739,1,0.0019
S113184965,W+1_2022_2025,2805,7,0.0131
S113184965,W+1_2022_2025,3202,3,0.0056
S113184965,W+1_2022_2025,3203,79,0.1474
S113184965,W+1_2022_2025,3205,7,0.0131
S113184965,W+1_2022_2025,3207,46,0.0858
S113184965,W+1_2022_2025,3304,3,0.0056
S113184965,W+1_2022_2025,3306,18,0.0336
S113184965,W+1_2022_2025,3311,7,0.0131
S113184965,W+1_2022_2025,3312,208,0.3881
S113184965,W+1_2022_2025,3315,7,0.0131
S113184965,W+1_2022_2025,3316,5,0.0093
S113184965,W+1_2022_2025,3318,19,0.0354
S113184965,W+1_2022_2025,3320,15,0.028
S113184965,W+1_2022_2025,3322,1,0.0019
S113184965,W+1_2022_2025,3600,15,0.028
S113184965,W+1_2022_2025,3611,2,0.0037
S113184965,W+1_2022_2025,3614,1,0.0019
S113281486,W0_2021_2024,1202,6,0.022
S113281486,W0_2021_2024,1207,2,0.0073
S113281486,W0_2021_2024,1208,6,0.022
S113281486,W0_2021_2024,1209,1,0.0037
S113281486,W0_2021_2024,1211,15,0.0549
S113281486,W0_2021_2024,1212,2,0.0073
S113281486,W0_2021_2024,1213,4,0.0147
S113281486,W0_2021_2024,1407,1,0.0037
S113281486,W0_2021_2024,1408,1,0.0037
S113281486,W0_2021_2024,1802,1,0.0037
S113281486,W0_2021_2024,1803,1,0.0037
S113281486,W0_2021_2024,2002,2,0.0073
S113281486,W0_2021_2024,2003,4,0.0147
S113281486,W0_2021_2024,2303,1,0.0037
S113281486,W0_2021_2024,2306,2,0.0073
S113281486,W0_2021_2024,2308,2,0.0073
S113281486,W0_2021_2024,2309,1,0.0037
S113281486,W0_2021_2024,2739,2,0.0073
S113281486,W0_2021_2024,2743,1,0.0037
S113281486,W0_2021_2024,3203,3,0.011
S113281486,W0_2021_2024,3205,2,0.0073
S113281486,W0_2021_2024,3207,2,0.0073
S113281486,W0_2021_2024,3304,2,0.0073
S113281486,W0_2021_2024,3305,2,0.0073
S113281486,W0_2021_2024,3306,4,0.0147
S113281486,W0_2021_2024,3308,4,0.0147
S113281486,W0_2021_2024,3310,1,0.0037
S113281486,W0_2021_2024,3311,3,0.011
S113281486,W0_2021_2024,3312,98,0.359
S113281486,W0_2021_2024,3314,4,0.0147
S113281486,W0_2021_2024,3315,4,0.0147
S113281486,W0_2021_2024,3316,4,0.0147
S113281486,W0_2021_2024,3317,1,0.0037
S113281486,W0_2021_2024,3318,6,0.022
S113281486,W0_2021_2024,3320,74,0.2711
S113281486,W0_2021_2024,3600,4,0.0147
S113281486,W+1_2022_2025,1202,5,0.0207
S113281486,W+1_2022_2025,1207,2,0.0083
S113281486,W+1_2022_2025,1208,5,0.0207
S113281486,W+1_2022_2025,1209,1,0.0041
S113281486,W+1_2022_2025,1211,12,0.0496
S113281486,W+1_2022_2025,1213,4,0.0165
S113281486,W+1_2022_2025,1408,1,0.0041
S113281486,W+1_2022_2025,1702,1,0.0041
S113281486,W+1_2022_2025,1802,1,0.0041
S113281486,W+1_2022_2025,1803,1,0.0041
S113281486,W+1_2022_2025,2002,2,0.0083
S113281486,W+1_2022_2025,2003,3,0.0124
S113281486,W+1_2022_2025,2306,2,0.0083
S113281486,W+1_2022_2025,2308,1,0.0041
S113281486,W+1_2022_2025,2739,2,0.0083
S113281486,W+1_2022_2025,2743,1,0.0041
S113281486,W+1_2022_2025,3203,1,0.0041
S113281486,W+1_2022_2025,3205,2,0.0083
S113281486,W+1_2022_2025,3207,2,0.0083
S113281486,W+1_2022_2025,3304,1,0.0041
S113281486,W+1_2022_2025,3305,2,0.0083
S113281486,W+1_2022_2025,3306,4,0.0165
S113281486,W+1_2022_2025,3308,3,0.0124
S113281486,W+1_2022_2025,3311,1,0.0041
S113281486,W+1_2022_2025,3312,91,0.376
S113281486,W+1_2022_2025,3314,5,0.0207
S113281486,W+1_2022_2025,3315,4,0.0165
S113281486,W+1_2022_2025,3316,3,0.0124
S113281486,W+1_2022_2025,3317,1,0.0041
S113281486,W+1_2022_2025,3318,5,0.0207
S113281486,W+1_2022_2025,3320,69,0.2851
S113281486,W+1_2022_2025,3321,1,0.0041
S113281486,W+1_2022_2025,3600,3,0.0124
S113416816,W0_2021_2024,1703,5,0.0208
S113416816,W0_2021_2024,1705,1,0.0042
S113416816,W0_2021_2024,1803,1,0.0042
S113416816,W0_2021_2024,1804,1,0.0042
S113416816,W0_2021_2024,1908,1,0.0042
S113416816,W0_2021_2024,2003,2,0.0083
